id,community_id,asin,title,group,avg_rating,label,rating,degree,degree_centrality
30824,38, 156279101X, The Zen Works of Stonehouse: Poems and Talks of a Fourteenth-Century Chinese Hermit, Book,5, The Zen Works of Stonehouse: Poems and Talks of a Fourteenth-Century Chinese Hermit,5,3,0.00030003
30827,38,6305608253, Instinct, Video,4, Instinct,4,3,0.00030003
30828,44,1569902275, Blow Molding Design Guide (Spe Books), Book,2.5, Blow Molding Design Guide (Spe Books),2.5,5,0.00050005
30831,5,884195309, Fit for Excellence, Book,4.5, Fit for Excellence,4.5,4,0.00040004
30832,5,6302822688, Alien Trilogy, Video,3.5, Alien Trilogy,3.5,10,0.0010001
30834,11,75692457, Open Court Reading Level 2 Book 2, Book,0, Open Court Reading Level 2 Book 2,0,2,0.00020002
30836,30,942041186," Identities on the Move: Transnational Processes in North America and the Caribbean Basin (Studies on Culture and Society Series, 7)", Book,0," Identities on the Move: Transnational Processes in North America and the Caribbean Basin (Studies on Culture and Society Series, 7)",0,2,0.00020002
30845,16, B00005AFT5, Attila, DVD,4, Attila,4,5,0.00050005
30857,24,60652381, A Grief Observed, Book,5, A Grief Observed,5,6,0.00060006
30858,24,70108102, Applied Hydrology, Book,5, Applied Hydrology,5,4,0.00040004
30879,22,1410705846, Fishing With Dad, Book,0, Fishing With Dad,0,4,0.00040004
30880,22,3822812153, Van Gogh: The Complete Paintings, Book,3.5, Van Gogh: The Complete Paintings,3.5,4,0.00040004
30881,22, B000006XMF,,,0,,0,5,0.00050005
30888,11,782127487, Linux Command: Instant Reference (Command Reference), Book,3.5, Linux Command: Instant Reference (Command Reference),3.5,2,0.00020002
30892,24,689822294, Heaven (Coretta Scott King Author Award Winner), Book,4, Heaven (Coretta Scott King Author Award Winner),4,4,0.00040004
30897,11,870470639, Police Communication in Traffic Stops, Book,5, Police Communication in Traffic Stops,5,3,0.00030003
30901,16,912333812, The Gourmet Prescription: High Flavor Recipes for Lower Carbohydrate Diets, Book,4.5, The Gourmet Prescription: High Flavor Recipes for Lower Carbohydrate Diets,4.5,4,0.00040004
30904,22, 188506196X, Birds of Kentucky Field Guide (Field Guides), Book,0, Birds of Kentucky Field Guide (Field Guides),0,3,0.00030003
30914,13, 382287633X, Japanese Gardens: Right Angle and Natural Form (Big Art), Book,0, Japanese Gardens: Right Angle and Natural Form (Big Art),0,8,0.00080008
30915,13,811214532, All Souls, Book,4, All Souls,4,8,0.00080008
30916,13, 091249803X, Noah Webster's First Edition of an American Dictionary of the English Language (American Christian history education series), Book,5, Noah Webster's First Edition of an American Dictionary of the English Language (American Christian history education series),5,7,0.00070007
30917,13, B00004Z439, Tattoo the Earth: First Crusade, Music,4.5, Tattoo the Earth: First Crusade,4.5,12,0.00120012
30918,13, B000067IWI, Shaolin vs. Manchu, DVD,3.5, Shaolin vs. Manchu,3.5,4,0.00040004
30923,20,750674032," Electromagnetics Explained: A Handbook for Wireless/ RF, EMC, and High-Speed Electronics, Part of the EDN Series for Design Engineers (Edn Series for Design Engineers)", Book,4.5," Electromagnetics Explained: A Handbook for Wireless/ RF, EMC, and High-Speed Electronics, Part of the EDN Series for Design Engineers (Edn Series for Design Engineers)",4.5,5,0.00050005
30924,20,534217508, Attacking Faulty Reasoning: A Practical Guide to Fallacy-Free Arguments (Philosophy), Book,4.5, Attacking Faulty Reasoning: A Practical Guide to Fallacy-Free Arguments (Philosophy),4.5,6,0.00060006
30934,4,1904298397, The Bottom Line HR Function, Book,0, The Bottom Line HR Function,0,2,0.00020002
30935,4,882141155, In Midlife: A Jungian Perspective (Seminar Series), Book,5, In Midlife: A Jungian Perspective (Seminar Series),5,3,0.00030003
30943,3,739102753," Forgetting Futures: On Memory, Trauma, and Identity", Book,0," Forgetting Futures: On Memory, Trauma, and Identity",0,2,0.00020002
30963,51, B00004NHG6, Cruising The British Virgin Islands, Video,3.5, Cruising The British Virgin Islands,3.5,2,0.00020002
30964,48,721684505, Exercise and the Heart, Book,0, Exercise and the Heart,0,14,0.00140014
30986,0,782128351, Mastering Maya 3, Book,4, Mastering Maya 3,4,1,0.00010001
30994,7,64407314, Monster, Book,4.5, Monster,4.5,1,0.00010001
31018,20, B00008CHEU, 200 Km/H in the Wrong Lane (+3 Bonus Tra, Music,5, 200 Km/H in the Wrong Lane (+3 Bonus Tra,5,6,0.00060006
31019,20,471370886, The Sciences : An Integrated Approach, Book,3.5, The Sciences : An Integrated Approach,3.5,6,0.00060006
31030,25,6304179561, Jade (Unrated Version), Video,3.5, Jade (Unrated Version),3.5,2,0.00020002
31049,47,1585420379, The Music of Creation: Foundations of Christian Life, Book,5, The Music of Creation: Foundations of Christian Life,5,2,0.00020002
31086,27,761501142," Herbal Prescriptions for Better Health : Your Everyday Guide to Prevention, Treatment, and Care", Book,5," Herbal Prescriptions for Better Health : Your Everyday Guide to Prevention, Treatment, and Care",5,3,0.00030003
31088,27, B00000HG4G, Disney Records Children's Favorite Songs (Vol. 1), Music,5, Disney Records Children's Favorite Songs (Vol. 1),5,3,0.00030003
31121,27,1551562340, Wire-O Hnizdovsky's Animals Cat Lined, Book,0, Wire-O Hnizdovsky's Animals Cat Lined,0,1,0.00010001
31125,30,375502580, When We Were Wolves : Stories, Book,4.5, When We Were Wolves : Stories,4.5,1,0.00010001
31151,4, B000002US2, Up, Music,4, Up,4,3,0.00030003
31156,24,609610813, How Companies Lie: Why Enron Is Just the Tip of the Iceberg, Book,3.5, How Companies Lie: Why Enron Is Just the Tip of the Iceberg,3.5,4,0.00040004
31157,24,970273193, I'd Rather Have a Root Canal Than Do Cold Calling, Book,5, I'd Rather Have a Root Canal Than Do Cold Calling,5,4,0.00040004
31179,24,471156965," Mechanical and Electrical Equipment for Buildings, 9th Edition", Book,4.5," Mechanical and Electrical Equipment for Buildings, 9th Edition",4.5,2,0.00020002
31231,33, B000000919, Golden Classics, Music,5, Golden Classics,5,11,0.00110011
31232,33, 084995620X, God's Promises For Women, Book,5, God's Promises For Women,5,6,0.00060006
31233,30,743244869, Poems for America, Book,0, Poems for America,0,5,0.00050005
31270,7,788731246, Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind Series Book 2), Book,4, Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind Series Book 2),4,8,0.00080008
31271,7,1894122860, Guide to Undergraduate Business Programs in the USA - 2001 Edition, Book,1, Guide to Undergraduate Business Programs in the USA - 2001 Edition,1,6,0.00060006
31273,7, B000005KZC," Best of Reggae, Vol. 1", Music,0," Best of Reggae, Vol. 1",0,5,0.00050005
31276,3,1589800702," Tales of a Slightly Off Supermom: Fighting for Truth, Justice, and Clean Underwear!", Book,5," Tales of a Slightly Off Supermom: Fighting for Truth, Justice, and Clean Underwear!",5,7,0.00070007
31277,41,873223845, Fitness Fun, Book,5, Fitness Fun,5,10,0.0010001
31298,53,679843388, Thidwick the Big-Hearted Moose (Dr. Seuss Book and Cassette Classics), Book,5, Thidwick the Big-Hearted Moose (Dr. Seuss Book and Cassette Classics),5,2,0.00020002
31314,27,684836408, The Theory Of Social And Economic Organization, Book,0, The Theory Of Social And Economic Organization,0,5,0.00050005
31337,26, B00005Q4A7, God Hates Us All, Music,4, God Hates Us All,4,5,0.00050005
31368,17,1578511895, Leading the Revolution, Book,3.5, Leading the Revolution,3.5,9,0.00090009
31369,17,898620600," Weight, Sex, and Marriage: A Delicate Balance", Book,5," Weight, Sex, and Marriage: A Delicate Balance",5,4,0.00040004
31370,17,6303121195, Cooking With Kurma:Great Vegetarian, Video,4, Cooking With Kurma:Great Vegetarian,4,9,0.00090009
31371,17,849987695, Why I Believe (Study Guide), Book,3.5, Why I Believe (Study Guide),3.5,5,0.00050005
31372,2,1560916095, Terraforming: Engineering Planetary Environments, Book,0, Terraforming: Engineering Planetary Environments,0,6,0.00060006
31373,2,609811096, The Princeton Review Word Smart : Building a More Educated Vocabulary, Book,5, The Princeton Review Word Smart : Building a More Educated Vocabulary,5,6,0.00060006
31374,2,881773727, Healthy Esteem: Vital Ministry in the Small Membership Church (Vital Ministry in the Small Membership Church), Book,0, Healthy Esteem: Vital Ministry in the Small Membership Church (Vital Ministry in the Small Membership Church),0,6,0.00060006
31393,3,1585280410, Handbook on Injectable Drugs, Book,0, Handbook on Injectable Drugs,0,5,0.00050005
31394,3,1895565944, Rock Gardens (Harrowsmith Gardeners Guides), Book,0, Rock Gardens (Harrowsmith Gardeners Guides),0,4,0.00040004
31405,42,804738300, Rewriting the Jew : Assimilation Narratives in the Russian Empire (Contraversions), Book,0, Rewriting the Jew : Assimilation Narratives in the Russian Empire (Contraversions),0,7,0.00070007
31418,24, B00004WEU7, The Songs & Monologues of Joyce Grenfell, Music,3, The Songs & Monologues of Joyce Grenfell,3,1,0.00010001
31449,8, B00004RGNJ, Techno Club V.9, Music,0, Techno Club V.9,0,5,0.00050005
31450,8, B0000030VY," Samuel Barber, William Schuman: Choral Music", Music,5," Samuel Barber, William Schuman: Choral Music",5,7,0.00070007
31451,8,385052219, Man and His Symbols, Book,4.5, Man and His Symbols,4.5,9,0.00090009
31458,35,872863298, Blackshirts & Reds: Rational Fascism and the Overthrow of Communism, Book,3.5, Blackshirts & Reds: Rational Fascism and the Overthrow of Communism,3.5,3,0.00030003
31472,5,671020412, Dawnflight (Sonnet Books), Book,4.5, Dawnflight (Sonnet Books),4.5,3,0.00030003
31494,18,929714733, Great Chefs of Hawaii: Cookbook, Book,5, Great Chefs of Hawaii: Cookbook,5,5,0.00050005
31502,3,520213130, The City: Los Angeles and Urban Theory at the End of the Twentieth Century, Book,3.5, The City: Los Angeles and Urban Theory at the End of the Twentieth Century,3.5,2,0.00020002
31505,3,824523555, Robert F. Kennedy: A Spiritual Biography (Lives & Legacies), Book,4.5, Robert F. Kennedy: A Spiritual Biography (Lives & Legacies),4.5,4,0.00040004
31510,5, B000005HGS, Mais, Music,4.5, Mais,4.5,7,0.00070007
31512,17,966967208, The Multiple Offense, Book,1.5, The Multiple Offense,1.5,3,0.00030003
31513,17,1570541698, The Amazing Backseat Booka-Ma-Thing: Thousands of Miles Worth of Hands-On Games and Activities, Book,4, The Amazing Backseat Booka-Ma-Thing: Thousands of Miles Worth of Hands-On Games and Activities,4,10,0.0010001
31517,9,448418487, Treasure Hunt (Jewel Sticker Stories), Book,5, Treasure Hunt (Jewel Sticker Stories),5,2,0.00020002
31518,9,940322897, The Life of Henry Brulard (New York Review Books Classics), Book,4.5, The Life of Henry Brulard (New York Review Books Classics),4.5,2,0.00020002
31534,0, B000060OO1, With This Ring... Forever I Do, Music,5, With This Ring... Forever I Do,5,4,0.00040004
31562,5,71371699, Fundamentals of Microsystems Packaging, Book,2.5, Fundamentals of Microsystems Packaging,2.5,2,0.00020002
31586,11,80307612, ICRP Publication 38: Radionuclide Transformations: Energy and Intensity of Emissions, Book,0, ICRP Publication 38: Radionuclide Transformations: Energy and Intensity of Emissions,0,6,0.00060006
31587,11,827606931, Chanting the Hebrew Bible: The Art of Cantillation, Book,5, Chanting the Hebrew Bible: The Art of Cantillation,5,3,0.00030003
31674,45,870702823, Robert Venturi: Complexity and Contradiction in Architecture, Book,4, Robert Venturi: Complexity and Contradiction in Architecture,4,2,0.00020002
31681,4,1550413856, The Best Gifts, Book,5, The Best Gifts,5,3,0.00030003
31695,11,375811397, Bear in the Big Blue House: Bear Bakes a Cake (Sticker Time), Book,0, Bear in the Big Blue House: Bear Bakes a Cake (Sticker Time),0,3,0.00030003
31706,39,1892836114, Cabinetmaking Procedures for the Small Shop, Book,4, Cabinetmaking Procedures for the Small Shop,4,2,0.00020002
31729,22,6303854559, Patlabor 2: The Movie, Video,4.5, Patlabor 2: The Movie,4.5,4,0.00040004
31731,2,393314049, The Principles of Mathematics, Book,5, The Principles of Mathematics,5,4,0.00040004
31732,22, B00002ZZ7E, Godzilla (Japanese Version Of The Soundtrack To The 1998 Godzilla Movie), Music,5, Godzilla (Japanese Version Of The Soundtrack To The 1998 Godzilla Movie),5,1,0.00010001
31741,24, B0000560RX, Lady (Hear Me Tonight), Music,5, Lady (Hear Me Tonight),5,3,0.00030003
31744,0,156272482," The Early Diary of Anais Nin, Vol. 2. (1920-1923)", Book,4," The Early Diary of Anais Nin, Vol. 2. (1920-1923)",4,3,0.00030003
31761,7,314013482, Paralegal Procedures and Practices: Exercise Manual, Book,0, Paralegal Procedures and Practices: Exercise Manual,0,4,0.00040004
31762,7,6302548462, Real Men, Video,4.5, Real Men,4.5,4,0.00040004
31773,9,766101681, Mystic Christianity or the Inner Teachings of the Master, Book,5, Mystic Christianity or the Inner Teachings of the Master,5,1,0.00010001
31776,11,374214948, Mr. Potter: A Novel, Book,3.5, Mr. Potter: A Novel,3.5,3,0.00030003
31777,11,1740592891, Lonely Planet Eastern Europe (Lonely Planet Eastern Europe), Book,3.5, Lonely Planet Eastern Europe (Lonely Planet Eastern Europe),3.5,4,0.00040004
31804,11,3791310240, Franz Marc, Book,5, Franz Marc,5,4,0.00040004
31813,11, B00005NHKH, In Trance We Trust 3, Music,5, In Trance We Trust 3,5,3,0.00030003
31822,17, B000007V8M,,,0,,0,9,0.00090009
31823,2, B00000INI8, Springtime Reflections, Music,0, Springtime Reflections,0,5,0.00050005
31844,30,805069232, Grover Cleveland: (The American Presidents Series), Book,4, Grover Cleveland: (The American Presidents Series),4,4,0.00040004
31848,30, B0000007S3, Ballads From The Revolution, Music,4.5, Ballads From The Revolution,4.5,4,0.00040004
31885,11, B00001ZTKD, I Like What I Like, Music,3, I Like What I Like,3,4,0.00040004
31920,15, B00004TYAO, Dirty Dozen, Music,5, Dirty Dozen,5,8,0.00080008
31921,12, B000002RTR, Christopher Parkening - The Great Recordings ~ By America's Preeminent Guitar Virtuoso, Music,5, Christopher Parkening - The Great Recordings ~ By America's Preeminent Guitar Virtuoso,5,4,0.00040004
31935,11, B000002RT9, Brahms: Hungarian Dances WoO1; Tchaikovsky: Violin Concerto Op35, Music,4.5, Brahms: Hungarian Dances WoO1; Tchaikovsky: Violin Concerto Op35,4.5,1,0.00010001
31964,10, B00004T02C, Big Boy, Music,0, Big Boy,0,2,0.00020002
32025,7,743444787, Mad Strikes Back Book 2 (Mad Reader), Book,5, Mad Strikes Back Book 2 (Mad Reader),5,4,0.00040004
32026,7,446673978, Courage of Falcons (The Secret Texts - Book 3), Book,4.5, Courage of Falcons (The Secret Texts - Book 3),4.5,4,0.00040004
32035,50,1564780694, The Plurality of Worlds of Lewis, Book,0, The Plurality of Worlds of Lewis,0,3,0.00030003
32036,50,674839757, Storytelling in the New Hollywood: Understanding Classical Narrative Technique, Book,4, Storytelling in the New Hollywood: Understanding Classical Narrative Technique,4,9,0.00090009
32049,12, 630493789X, Legion, Video,3.5, Legion,3.5,6,0.00060006
32053,34,1854181823, Time Management And Personal Development, Book,0, Time Management And Personal Development,0,9,0.00090009
32054,20,873229525, Strength Training for Seniors: An Instructor Guide for Developing Safe and Effective Programs, Book,0, Strength Training for Seniors: An Instructor Guide for Developing Safe and Effective Programs,0,6,0.00060006
32082,26, B00006RYBP, Christmas Album, Music,4.5, Christmas Album,4.5,5,0.00050005
32102,39, B000000NFJ, December, Music,5, December,5,1,0.00010001
32115,2,61044741, Stitches in Time, Book,3.5, Stitches in Time,3.5,10,0.0010001
32116,2,898159946, The Worm Book: The Complete Guide to Worms in Your Garden, Book,5, The Worm Book: The Complete Guide to Worms in Your Garden,5,5,0.00050005
32117,2,9004106715," Die Lieder Des Bakchylides: Zweiter Teil, Die Dithyramben Und Fragmente. Text, Ubersetzung Und Kommentar (Mnemosyne, Supplements , No 167)", Book,0," Die Lieder Des Bakchylides: Zweiter Teil, Die Dithyramben Und Fragmente. Text, Ubersetzung Und Kommentar (Mnemosyne, Supplements , No 167)",0,8,0.00080008
32128,5,849312728, The Complete Book of Middleware, Book,4, The Complete Book of Middleware,4,5,0.00050005
32139,5, 088011861X, Your Personal Trainer, Book,5, Your Personal Trainer,5,2,0.00020002
32161,37,965154343," The Awakening (The Children of the Anarii, Book II)", Book,0," The Awakening (The Children of the Anarii, Book II)",0,8,0.00080008
32163,5,72133686, Access Denied: The Complete Guide to Protecting Your Business Online, Book,5, Access Denied: The Complete Guide to Protecting Your Business Online,5,6,0.00060006
32194,12,786006641, Suffer the Little Children, Book,4, Suffer the Little Children,4,1,0.00010001
32209,44,375759646, The Beautiful and Damned (Modern Library Classics), Book,4, The Beautiful and Damned (Modern Library Classics),4,5,0.00050005
